ID,booksName,Copys,borrows,category,price,cover
0004709721,"Cats Photo Guide (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004709721.01.MZZZZZZZ.jpg
0004709934,"Collins Gem French Verb Tables",5,0,NULL,NULL,http://images.amazon.com/images/P/0004709934.01.MZZZZZZZ.jpg
0004709950,"Jane's Tank &amp; Combat Vehicle Recognition Guide (Jane's Recognition Guides)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004709950.01.MZZZZZZZ.jpg
0004720148,"Bomber Command 1939-1945 (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004720148.01.MZZZZZZZ.jpg
0004720164,"Patience Card Games (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004720164.01.MZZZZZZZ.jpg
0004720601,"Dictionary of Curious Phrases",5,0,NULL,NULL,http://images.amazon.com/images/P/0004720601.01.MZZZZZZZ.jpg
0004720695,"Irish Dancing (Collins Pocket Reference)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004720695.01.MZZZZZZZ.jpg
0004720741,"Italian Phrase Book &amp; Dictionary (Collins Phrase Book &amp; Dictionaries)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004720741.01.MZZZZZZZ.jpg
0004722124,"Jane's Aircraft Recognition Guide (Jane's Aircraft Recognition Guide)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004722124.01.MZZZZZZZ.jpg
0004722639,"Whisky (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004722639.01.MZZZZZZZ.jpg
0004722647,"Jane's Gem Modern Civil Aircraft (The Popular Jane's Gems Series)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004722647.01.MZZZZZZZ.jpg
0004723023,"Collins Gem Sas Survival Guide (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004723023.01.MZZZZZZZ.jpg
0004723171,"Card Games (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004723171.01.MZZZZZZZ.jpg
0004723201,"Yoga (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004723201.01.MZZZZZZZ.jpg
0004723708,"Mythology (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004723708.01.MZZZZZZZ.jpg
0004723724,"Collins Complete Works of Oscar Wilde: Centenary Edition",5,0,NULL,NULL,http://images.amazon.com/images/P/0004723724.01.MZZZZZZZ.jpg
0004724097,"Collins Gem Portuguese Dictionary English-Portuguese, Portuguese-English",5,0,NULL,NULL,http://images.amazon.com/images/P/0004724097.01.MZZZZZZZ.jpg
0004724119,"Collins Gem Italian Dictionary, 5e (Collins Gem)",5,0,NULL,NULL,http://images.amazon.com/images/P/0004724119.01.MZZZZZZZ.jpg
0004725018,"Clans &amp; Tartans   0004725018",5,0,NULL,NULL,http://images.amazon.com/images/P/0004725018.01.MZZZZZZZ.jpg
0004725042,"Scottish Surnames",5,0,NULL,NULL,http://images.amazon.com/images/P/0004725042.01.MZZZZZZZ.jpg
0005128412,"Good News Bible: Sunrise",5,0,NULL,NULL,http://images.amazon.com/images/P/0005128412.01.MZZZZZZZ.jpg
0006117252,"The Golden Rendezvous",5,0,NULL,NULL,http://images.amazon.com/images/P/0006117252.01.MZZZZZZZ.jpg
0006119190,"BRIDE OF PENDORRIC",5,0,NULL,NULL,http://images.amazon.com/images/P/0006119190.01.MZZZZZZZ.jpg
0006119875,"KING OF THE CASTLE",5,0,NULL,NULL,http://images.amazon.com/images/P/0006119875.01.MZZZZZZZ.jpg
0006121071,"World of Suzie Wong",5,0,NULL,NULL,http://images.amazon.com/images/P/0006121071.01.MZZZZZZZ.jpg
0006125107,"SATAN BUG",5,0,NULL,NULL,http://images.amazon.com/images/P/0006125107.01.MZZZZZZZ.jpg
0006127665,"All Else Is Folly",5,0,NULL,NULL,http://images.amazon.com/images/P/0006127665.01.MZZZZZZZ.jpg
0006131409,"The Trojan horse",5,0,NULL,NULL,http://images.amazon.com/images/P/0006131409.01.MZZZZZZZ.jpg
0006132138,"Rest and Be Thankful",5,0,NULL,NULL,http://images.amazon.com/images/P/0006132138.01.MZZZZZZZ.jpg
0006135889,"The Distant Laughter",5,0,NULL,NULL,http://images.amazon.com/images/P/0006135889.01.MZZZZZZZ.jpg
0006135986,"Woman Destroyed",5,0,NULL,NULL,http://images.amazon.com/images/P/0006135986.01.MZZZZZZZ.jpg
0006136753,"The honey bird, and other African stories",5,0,NULL,NULL,http://images.amazon.com/images/P/0006136753.01.MZZZZZZZ.jpg
0006140823,"Ross Poldark :POLDARK",5,0,NULL,NULL,http://images.amazon.com/images/P/0006140823.01.MZZZZZZZ.jpg
0006143199,"SNOW TIGER",5,0,NULL,NULL,http://images.amazon.com/images/P/0006143199.01.MZZZZZZZ.jpg
0006143490,"HOUSE OF 1000 LANTERNS",5,0,NULL,NULL,http://images.amazon.com/images/P/0006143490.01.MZZZZZZZ.jpg
0006145922,"NORTH STAR",5,0,NULL,NULL,http://images.amazon.com/images/P/0006145922.01.MZZZZZZZ.jpg
0006148891,Circus,5,0,NULL,NULL,http://images.amazon.com/images/P/0006148891.01.MZZZZZZZ.jpg
0006149995,"LORD OF THE FAR ISLAND",5,0,NULL,NULL,http://images.amazon.com/images/P/0006149995.01.MZZZZZZZ.jpg
0006150624,"The Fifth Fontana Book of Great Horror Stories",5,0,NULL,NULL,http://images.amazon.com/images/P/0006150624.01.MZZZZZZZ.jpg
0006150713,"Agent in Place",5,0,NULL,NULL,http://images.amazon.com/images/P/0006150713.01.MZZZZZZZ.jpg
0006150853,"The BLACK MOON",5,0,NULL,NULL,http://images.amazon.com/images/P/0006150853.01.MZZZZZZZ.jpg
0006152988,"Message from Malaga",5,0,NULL,NULL,http://images.amazon.com/images/P/0006152988.01.MZZZZZZZ.jpg
0006154298,"A Cage of Ice",5,0,NULL,NULL,http://images.amazon.com/images/P/0006154298.01.MZZZZZZZ.jpg
0006154751,"The Bear's Whelp: The Autobiography of Robert Dudley, Duke of Northumberland, Earl of Warwick and Earl of Leicester in the Holy Roman Empire",5,0,NULL,NULL,http://images.amazon.com/images/P/0006154751.01.MZZZZZZZ.jpg
0006156487,"Saturday City",5,0,NULL,NULL,http://images.amazon.com/images/P/0006156487.01.MZZZZZZZ.jpg
0006156789,"Black Camelot",5,0,NULL,NULL,http://images.amazon.com/images/P/0006156789.01.MZZZZZZZ.jpg
0006157114,"Summer of the Spanish Woman",5,0,NULL,NULL,http://images.amazon.com/images/P/0006157114.01.MZZZZZZZ.jpg
0006157149,"DEVIL ON HORSEBACK",5,0,NULL,NULL,http://images.amazon.com/images/P/0006157149.01.MZZZZZZZ.jpg
0006157629,"4:50 From Paddington",5,0,NULL,NULL,http://images.amazon.com/images/P/0006157629.01.MZZZZZZZ.jpg
0006157688,"Grave Mistake",5,0,NULL,NULL,http://images.amazon.com/images/P/0006157688.01.MZZZZZZZ.jpg
0006161529,"Vintage Murder",5,0,NULL,NULL,http://images.amazon.com/images/P/0006161529.01.MZZZZZZZ.jpg
0006163041,"Bahama Crisis Uk",5,0,NULL,NULL,http://images.amazon.com/images/P/0006163041.01.MZZZZZZZ.jpg
0006163831,"One Tree",5,0,NULL,NULL,http://images.amazon.com/images/P/0006163831.01.MZZZZZZZ.jpg
0006164188,"The River Running",5,0,NULL,NULL,http://images.amazon.com/images/P/0006164188.01.MZZZZZZZ.jpg
0006164587,"A Breed of Heroes",5,0,NULL,NULL,http://images.amazon.com/images/P/0006164587.01.MZZZZZZZ.jpg
0006164625,"Family Affairs",5,0,NULL,NULL,http://images.amazon.com/images/P/0006164625.01.MZZZZZZZ.jpg
0006164900,"A Ravel of Waters",5,0,NULL,NULL,http://images.amazon.com/images/P/0006164900.01.MZZZZZZZ.jpg
0006165109,"The Eighteenth Fontana Book of Great Ghost Stories",5,0,NULL,NULL,http://images.amazon.com/images/P/0006165109.01.MZZZZZZZ.jpg
0006165966,"A Loss of Heart",5,0,NULL,NULL,http://images.amazon.com/images/P/0006165966.01.MZZZZZZZ.jpg
0006166598,"A Kind of Anger",5,0,NULL,NULL,http://images.amazon.com/images/P/0006166598.01.MZZZZZZZ.jpg
0006166881,"Paths of Fortune",5,0,NULL,NULL,http://images.amazon.com/images/P/0006166881.01.MZZZZZZZ.jpg
0006167071,"LONG PURSUIT",5,0,NULL,NULL,http://images.amazon.com/images/P/0006167071.01.MZZZZZZZ.jpg
0006168663,"Triple Factor",5,0,NULL,NULL,http://images.amazon.com/images/P/0006168663.01.MZZZZZZZ.jpg
0006168760,"Spearfield's Daughter",5,0,NULL,NULL,http://images.amazon.com/images/P/0006168760.01.MZZZZZZZ.jpg
0006170056,Nemesis,5,0,NULL,NULL,http://images.amazon.com/images/P/0006170056.01.MZZZZZZZ.jpg
0006170218,"The Phoenix Tree",5,0,NULL,NULL,http://images.amazon.com/images/P/0006170218.01.MZZZZZZZ.jpg
0006170552,"A Season of Mists",5,0,NULL,NULL,http://images.amazon.com/images/P/0006170552.01.MZZZZZZZ.jpg
0006171788,"The Killing Anniversary",5,0,NULL,NULL,http://images.amazon.com/images/P/0006171788.01.MZZZZZZZ.jpg
0006171966,"In Honour Bound",5,0,NULL,NULL,http://images.amazon.com/images/P/0006171966.01.MZZZZZZZ.jpg
0006171982,"Sharpes Honor",5,0,NULL,NULL,http://images.amazon.com/images/P/0006171982.01.MZZZZZZZ.jpg
0006172504,Juggernaut,5,0,NULL,NULL,http://images.amazon.com/images/P/0006172504.01.MZZZZZZZ.jpg
0006173284,"The Bad and the Beautiful",5,0,NULL,NULL,http://images.amazon.com/images/P/0006173284.01.MZZZZZZZ.jpg
0006173373,"A Semi-detached Woman",5,0,NULL,NULL,http://images.amazon.com/images/P/0006173373.01.MZZZZZZZ.jpg
0006173438,"PROPHET OF LAMATH",5,0,NULL,NULL,http://images.amazon.com/images/P/0006173438.01.MZZZZZZZ.jpg
0006173454,"POWER AND THE PROPHET",5,0,NULL,NULL,http://images.amazon.com/images/P/0006173454.01.MZZZZZZZ.jpg
0006173527,Armada,5,0,NULL,NULL,http://images.amazon.com/images/P/0006173527.01.MZZZZZZZ.jpg
0006174094,"The Fourth King",5,0,NULL,NULL,http://images.amazon.com/images/P/0006174094.01.MZZZZZZZ.jpg
0006174116,"DRAGONS TEETH",5,0,NULL,NULL,http://images.amazon.com/images/P/0006174116.01.MZZZZZZZ.jpg
0006174450,"The Seizure",5,0,NULL,NULL,http://images.amazon.com/images/P/0006174450.01.MZZZZZZZ.jpg
0006174817,"Dragons at the Party",5,0,NULL,NULL,http://images.amazon.com/images/P/0006174817.01.MZZZZZZZ.jpg
0006174841,"Glitter Baby",5,0,NULL,NULL,http://images.amazon.com/images/P/0006174841.01.MZZZZZZZ.jpg
0006175317,"The Claws of the Gryphon",5,0,NULL,NULL,http://images.amazon.com/images/P/0006175317.01.MZZZZZZZ.jpg
0006175465,"The Juniper Bush",5,0,NULL,NULL,http://images.amazon.com/images/P/0006175465.01.MZZZZZZZ.jpg
0006175473,"The Land God Made in Anger",5,0,NULL,NULL,http://images.amazon.com/images/P/0006175473.01.MZZZZZZZ.jpg
0006176089,"The Well of Time",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176089.01.MZZZZZZZ.jpg
0006176100,"Trapp and World War III",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176100.01.MZZZZZZZ.jpg
0006176267,"The Unorthodox Murder of Rabbi Moss",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176267.01.MZZZZZZZ.jpg
0006176453,"The Honey Ant",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176453.01.MZZZZZZZ.jpg
0006176550,"McAuslan in the Rough",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176550.01.MZZZZZZZ.jpg
0006176607,Justice,5,0,NULL,NULL,http://images.amazon.com/images/P/0006176607.01.MZZZZZZZ.jpg
0006176682,"Candle in the Wind",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176682.01.MZZZZZZZ.jpg
0006176747,Medusa,5,0,NULL,NULL,http://images.amazon.com/images/P/0006176747.01.MZZZZZZZ.jpg
0006176909,"House of Cards",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176909.01.MZZZZZZZ.jpg
0006176992,"Tea at Gunter's",5,0,NULL,NULL,http://images.amazon.com/images/P/0006176992.01.MZZZZZZZ.jpg
0006177018,"The Lands of the Sea",5,0,NULL,NULL,http://images.amazon.com/images/P/0006177018.01.MZZZZZZZ.jpg
0006177379,Secrets,5,0,NULL,NULL,http://images.amazon.com/images/P/0006177379.01.MZZZZZZZ.jpg
0006177409,"A Song at Twilight",5,0,NULL,NULL,http://images.amazon.com/images/P/0006177409.01.MZZZZZZZ.jpg
0006177476,"Shadow of the Titan",5,0,NULL,NULL,http://images.amazon.com/images/P/0006177476.01.MZZZZZZZ.jpg
0006177492,"Home Run",5,0,NULL,NULL,http://images.amazon.com/images/P/0006177492.01.MZZZZZZZ.jpg
0006177972,"Rachels's Way",5,0,NULL,NULL,http://images.amazon.com/images/P/0006177972.01.MZZZZZZZ.jpg
0006178316,Flights,5,0,NULL,NULL,http://images.amazon.com/images/P/0006178316.01.MZZZZZZZ.jpg
0006178499,"Alistair MacLean's \Red Alert\""",5,0,NULL,NULL,http://images.amazon.com/images/P/0006178499.01.MZZZZZZZ.jpg
0006179223,"King's Oak",5,0,NULL,NULL,http://images.amazon.com/images/P/0006179223.01.MZZZZZZZ.jpg
0006179401,"The Winds of the Wastelands (Perilous Quest for Lyonesse)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006179401.01.MZZZZZZZ.jpg
0006179983,"Ferry Down-Voyage To Disaster",5,0,NULL,NULL,http://images.amazon.com/images/P/0006179983.01.MZZZZZZZ.jpg
0006198228,"Youth Ministry Encyclopedia",5,0,NULL,NULL,http://images.amazon.com/images/P/0006198228.01.MZZZZZZZ.jpg
0006240038,"Why am I afraid to love?",5,0,NULL,NULL,http://images.amazon.com/images/P/0006240038.01.MZZZZZZZ.jpg
0006248357,"A Book of Comfort: An Anthology",5,0,NULL,NULL,http://images.amazon.com/images/P/0006248357.01.MZZZZZZZ.jpg
0006253725,"Yours Faithfully: Collected Radio Talks",5,0,NULL,NULL,http://images.amazon.com/images/P/0006253725.01.MZZZZZZZ.jpg
0006254187,"Audacity to Believe",5,0,NULL,NULL,http://images.amazon.com/images/P/0006254187.01.MZZZZZZZ.jpg
0006255450,"The Sacrament of the Present Moment",5,0,NULL,NULL,http://images.amazon.com/images/P/0006255450.01.MZZZZZZZ.jpg
0006268501,"Dear God Most of the Time Your Quite Nice",5,0,NULL,NULL,http://images.amazon.com/images/P/0006268501.01.MZZZZZZZ.jpg
0006269281,"First and Second Things: Essays on Theology and Ethics",5,0,NULL,NULL,http://images.amazon.com/images/P/0006269281.01.MZZZZZZZ.jpg
0006269818,"Open to God: The Franciscan life (Fount paperbacks)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006269818.01.MZZZZZZZ.jpg
0006270182,"The Dead Sea Scrolls, 1947-1969",5,0,NULL,NULL,http://images.amazon.com/images/P/0006270182.01.MZZZZZZZ.jpg
0006271197,"Anna's Book",5,0,NULL,NULL,http://images.amazon.com/images/P/0006271197.01.MZZZZZZZ.jpg
0006273297,"Letters of C.S. Lewis",5,0,NULL,NULL,http://images.amazon.com/images/P/0006273297.01.MZZZZZZZ.jpg
0006273637,"Heart of Joy",5,0,NULL,NULL,http://images.amazon.com/images/P/0006273637.01.MZZZZZZZ.jpg
0006275192,Awareness,5,0,NULL,NULL,http://images.amazon.com/images/P/0006275192.01.MZZZZZZZ.jpg
0006276199,"Alien at St Wilfred's",5,0,NULL,NULL,http://images.amazon.com/images/P/0006276199.01.MZZZZZZZ.jpg
0006276482,"Wise Before Their Time: People With AIDS and Hiv Talks About Their Lives",5,0,NULL,NULL,http://images.amazon.com/images/P/0006276482.01.MZZZZZZZ.jpg
0006278574,"A Whisper Will Be Heard",5,0,NULL,NULL,http://images.amazon.com/images/P/0006278574.01.MZZZZZZZ.jpg
0006278663,"Number One Millbank",5,0,NULL,NULL,http://images.amazon.com/images/P/0006278663.01.MZZZZZZZ.jpg
0006278728,"Soul Survivor",5,0,NULL,NULL,http://images.amazon.com/images/P/0006278728.01.MZZZZZZZ.jpg
0006278841,"The Diary of a Country Priest",5,0,NULL,NULL,http://images.amazon.com/images/P/0006278841.01.MZZZZZZZ.jpg
0006279252,"Till Faith Us Do Part",5,0,NULL,NULL,http://images.amazon.com/images/P/0006279252.01.MZZZZZZZ.jpg
0006279295,"Scene and Hird: Autobiography 1911-1974",5,0,NULL,NULL,http://images.amazon.com/images/P/0006279295.01.MZZZZZZZ.jpg
0006279759,"Selected Writings (Fount Classics)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006279759.01.MZZZZZZZ.jpg
0006279945,"Poems: Emily Bronte (Fount Classics)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006279945.01.MZZZZZZZ.jpg
0006280323,"Spiritual Writings Selected Poems and Pros (Fount Classics)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006280323.01.MZZZZZZZ.jpg
0006280358,"Shape of Living, The",5,0,NULL,NULL,http://images.amazon.com/images/P/0006280358.01.MZZZZZZZ.jpg
0006280625,"Most This Amazing Day",5,0,NULL,NULL,http://images.amazon.com/images/P/0006280625.01.MZZZZZZZ.jpg
0006280803,Kundun,5,0,NULL,NULL,http://images.amazon.com/images/P/0006280803.01.MZZZZZZZ.jpg
0006280838,"Surprised By Joy",5,0,NULL,NULL,http://images.amazon.com/images/P/0006280838.01.MZZZZZZZ.jpg
0006281257,"The Times Book of Church Cats",5,0,NULL,NULL,http://images.amazon.com/images/P/0006281257.01.MZZZZZZZ.jpg
0006281443,"The Puzzle of Ethics",5,0,NULL,NULL,http://images.amazon.com/images/P/0006281443.01.MZZZZZZZ.jpg
0006281729,"Celebrating Life: Finding Happiness in Unexpected Places",5,0,NULL,NULL,http://images.amazon.com/images/P/0006281729.01.MZZZZZZZ.jpg
0006281745,"Shopping for God: A Sceptic's Search for Value in Britain's Spiritual Marketplace",5,0,NULL,NULL,http://images.amazon.com/images/P/0006281745.01.MZZZZZZZ.jpg
0006323154,"Stonehenge Decoded",5,0,NULL,NULL,http://images.amazon.com/images/P/0006323154.01.MZZZZZZZ.jpg
0006326587,"Income, spending and the price level (Fontana introduction to modern economics)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006326587.01.MZZZZZZZ.jpg
0006329101,"Life in Lakes and Rivers (The Fontana New Naturalist)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006329101.01.MZZZZZZZ.jpg
0006329497,Plantagenets,5,0,NULL,NULL,http://images.amazon.com/images/P/0006329497.01.MZZZZZZZ.jpg
0006329527,"The Stuarts: A study in English kingship (British monarchy series)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006329527.01.MZZZZZZZ.jpg
0006329535,"Hanover to Windsor",5,0,NULL,NULL,http://images.amazon.com/images/P/0006329535.01.MZZZZZZZ.jpg
0006331947,"Insect natural history (Fontana new naturalist)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006331947.01.MZZZZZZZ.jpg
0006337619,"Women as mothers",5,0,NULL,NULL,http://images.amazon.com/images/P/0006337619.01.MZZZZZZZ.jpg
0006338267,"The File on the Tsar",5,0,NULL,NULL,http://images.amazon.com/images/P/0006338267.01.MZZZZZZZ.jpg
0006338445,Depression,5,0,NULL,NULL,http://images.amazon.com/images/P/0006338445.01.MZZZZZZZ.jpg
0006339336,"Carve Her Name with Pride",5,0,NULL,NULL,http://images.amazon.com/images/P/0006339336.01.MZZZZZZZ.jpg
0006341616,"Beasts in My Belfry",5,0,NULL,NULL,http://images.amazon.com/images/P/0006341616.01.MZZZZZZZ.jpg
0006345530,"Rosy Is My Relative",5,0,NULL,NULL,http://images.amazon.com/images/P/0006345530.01.MZZZZZZZ.jpg
0006345549,"Two In the Bush",5,0,NULL,NULL,http://images.amazon.com/images/P/0006345549.01.MZZZZZZZ.jpg
0006351484,"Eva Peron",5,0,NULL,NULL,http://images.amazon.com/images/P/0006351484.01.MZZZZZZZ.jpg
0006352537,"Ireland: A social and cultural history, 1922-79 (Fontana paperbacks)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006352537.01.MZZZZZZZ.jpg
0006356702,"EUROPE CRISIS 1598-1648 (Fontana History of Europe)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006356702.01.MZZZZZZZ.jpg
0006357032,"Testament of Youth",5,0,NULL,NULL,http://images.amazon.com/images/P/0006357032.01.MZZZZZZZ.jpg
0006359329,"The I.R.A (Fontana paperbacks)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006359329.01.MZZZZZZZ.jpg
0006361862,"Testament of Experience",5,0,NULL,NULL,http://images.amazon.com/images/P/0006361862.01.MZZZZZZZ.jpg
0006363113,"Queen of Shaba: The Story of an African Leopard",5,0,NULL,NULL,http://images.amazon.com/images/P/0006363113.01.MZZZZZZZ.jpg
0006363121,"The Picnic and Suchlike Pandemonium",5,0,NULL,NULL,http://images.amazon.com/images/P/0006363121.01.MZZZZZZZ.jpg
0006364276,"A Book of Railway Journeys",5,0,NULL,NULL,http://images.amazon.com/images/P/0006364276.01.MZZZZZZZ.jpg
0006364896,"An English Madam: The Life and Work of Cynthia Payne",5,0,NULL,NULL,http://images.amazon.com/images/P/0006364896.01.MZZZZZZZ.jpg
0006364977,"What Do Women Want?",5,0,NULL,NULL,http://images.amazon.com/images/P/0006364977.01.MZZZZZZZ.jpg
0006365280,"A Little of What You Fancy: How to Control Smoking and Other Cravings",5,0,NULL,NULL,http://images.amazon.com/images/P/0006365280.01.MZZZZZZZ.jpg
0006365744,"Women in Australian politics (Fontana paperbacks)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006365744.01.MZZZZZZZ.jpg
0006366023,"Drawing On the Right Side of the Brain",5,0,NULL,NULL,http://images.amazon.com/images/P/0006366023.01.MZZZZZZZ.jpg
0006366473,"Policeman's patrol (A Fontana original)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006366473.01.MZZZZZZZ.jpg
0006367763,"Anastasia: The Life of Anna Anderson",5,0,NULL,NULL,http://images.amazon.com/images/P/0006367763.01.MZZZZZZZ.jpg
0006368212,"Fat Man on a Roman Road",5,0,NULL,NULL,http://images.amazon.com/images/P/0006368212.01.MZZZZZZZ.jpg
0006368409,"INTIMATE STRANGER: What Goes Wrong in Relationships Today-and Why",5,0,NULL,NULL,http://images.amazon.com/images/P/0006368409.01.MZZZZZZZ.jpg
0006368417,"First Six Months: Getting Together with Your Baby",5,0,NULL,NULL,http://images.amazon.com/images/P/0006368417.01.MZZZZZZZ.jpg
0006368573,"Help Your Child with Maths",5,0,NULL,NULL,http://images.amazon.com/images/P/0006368573.01.MZZZZZZZ.jpg
0006369553,"Blue Above the Chimneys",5,0,NULL,NULL,http://images.amazon.com/images/P/0006369553.01.MZZZZZZZ.jpg
0006370039,"Scotland's Story",5,0,NULL,NULL,http://images.amazon.com/images/P/0006370039.01.MZZZZZZZ.jpg
0006370101,"How to Shoot an Amateur Naturalist",5,0,NULL,NULL,http://images.amazon.com/images/P/0006370101.01.MZZZZZZZ.jpg
0006370306,"Cry of the Kalahari",5,0,NULL,NULL,http://images.amazon.com/images/P/0006370306.01.MZZZZZZZ.jpg
0006370470,"Mountbatten the Official Biography",5,0,NULL,NULL,http://images.amazon.com/images/P/0006370470.01.MZZZZZZZ.jpg
0006370829,"Just Williams: An Autobiography",5,0,NULL,NULL,http://images.amazon.com/images/P/0006370829.01.MZZZZZZZ.jpg
0006371078,"Victims of violence",5,0,NULL,NULL,http://images.amazon.com/images/P/0006371078.01.MZZZZZZZ.jpg
0006371108,"The Colours of Your Mind",5,0,NULL,NULL,http://images.amazon.com/images/P/0006371108.01.MZZZZZZZ.jpg
0006371248,"VERY POSY",5,0,NULL,NULL,http://images.amazon.com/images/P/0006371248.01.MZZZZZZZ.jpg
0006371647,"ANOTHER VOICE",5,0,NULL,NULL,http://images.amazon.com/images/P/0006371647.01.MZZZZZZZ.jpg
0006372007,"Another Bloody Tour: England in the West Indies, 1986",5,0,NULL,NULL,http://images.amazon.com/images/P/0006372007.01.MZZZZZZZ.jpg
0006372570,"Don't Ask the Price: The Memoirs of the President of Marks &amp; Spencer",5,0,NULL,NULL,http://images.amazon.com/images/P/0006372570.01.MZZZZZZZ.jpg
0006372899,"Everything You Always Suspected Was True About Advertising: (But Were Too Legal, Decent and Honest to Ask)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006372899.01.MZZZZZZZ.jpg
0006374085,"Yamani: The Inside Story",5,0,NULL,NULL,http://images.amazon.com/images/P/0006374085.01.MZZZZZZZ.jpg
0006374093,"Making It Happen: Reflections on Leadership",5,0,NULL,NULL,http://images.amazon.com/images/P/0006374093.01.MZZZZZZZ.jpg
0006374123,"The Power Game: How Washington Works",5,0,NULL,NULL,http://images.amazon.com/images/P/0006374123.01.MZZZZZZZ.jpg
0006374603,"Landscapes &amp; memories: An intermittent autobiography",5,0,NULL,NULL,http://images.amazon.com/images/P/0006374603.01.MZZZZZZZ.jpg
0006374964,"McCartney: \The\" Biography"",5,0,NULL,NULL,http://images.amazon.com/images/P/0006374964.01.MZZZZZZZ.jpg
0006374999,"At Home in the Himalayas",5,0,NULL,NULL,http://images.amazon.com/images/P/0006374999.01.MZZZZZZZ.jpg
0006375227,"Success Secrets",5,0,NULL,NULL,http://images.amazon.com/images/P/0006375227.01.MZZZZZZZ.jpg
0006375340,"The Green Age Diet Plan",5,0,NULL,NULL,http://images.amazon.com/images/P/0006375340.01.MZZZZZZZ.jpg
0006375952,"City of Djinns",5,0,NULL,NULL,http://images.amazon.com/images/P/0006375952.01.MZZZZZZZ.jpg
0006376010,"Younghusband: The Last Great Imperial Adventurer",5,0,NULL,NULL,http://images.amazon.com/images/P/0006376010.01.MZZZZZZZ.jpg
0006376088,"The Other Side of the Street: The Autobiography of Jean Alexander",5,0,NULL,NULL,http://images.amazon.com/images/P/0006376088.01.MZZZZZZZ.jpg
0006377157,"A Trip to the Light Fantastic: Travels With a Mexican Circus",5,0,NULL,NULL,http://images.amazon.com/images/P/0006377157.01.MZZZZZZZ.jpg
0006377211,"A Sparrow's Flight: A Memoir",5,0,NULL,NULL,http://images.amazon.com/images/P/0006377211.01.MZZZZZZZ.jpg
0006377424,"Gretzky: Canada",5,0,NULL,NULL,http://images.amazon.com/images/P/0006377424.01.MZZZZZZZ.jpg
0006379095,"Rituals of Dinner",5,0,NULL,NULL,http://images.amazon.com/images/P/0006379095.01.MZZZZZZZ.jpg
0006379192,"Which do you prefer-- chunky or smooth?",5,0,NULL,NULL,http://images.amazon.com/images/P/0006379192.01.MZZZZZZZ.jpg
0006379702,"My \Star Trek\" Memories"",5,0,NULL,NULL,http://images.amazon.com/images/P/0006379702.01.MZZZZZZZ.jpg
0006379834,"Looking for Trouble: Sas to Gulf Command-The Autobiography",5,0,NULL,NULL,http://images.amazon.com/images/P/0006379834.01.MZZZZZZZ.jpg
0006380158,"Favorite Garden Tips (Canadian Garden Collection)",5,0,NULL,NULL,http://images.amazon.com/images/P/0006380158.01.MZZZZZZZ.jpg
0006380263,"Perfection of the Morning an Apprentices",5,0,NULL,NULL,http://images.amazon.com/images/P/0006380263.01.MZZZZZZZ.jpg
0006380344,"Tapestry of War: A Private View of Canadians in the Great War",5,0,NULL,NULL,http://images.amazon.com/images/P/0006380344.01.MZZZZZZZ.jpg
0006380905,"The Kenneth Williams Diaries",5,0,NULL,NULL,http://images.amazon.com/images/P/0006380905.01.MZZZZZZZ.jpg
0006380921,"The Kenneth Williams letters",5,0,NULL,NULL,http://images.amazon.com/images/P/0006380921.01.MZZZZZZZ.jpg
