ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,copys,borrows
0878339337,"The Legal Adoption Guide: Safely Navigating the System","Colleen Alexander-Roberts",1996,"Taylor Trade Publishing",http://images.amazon.com/images/P/0878339337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0878339337.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0878339337.01.LZZZZZZZ.jpg,5,0
0064472558,Damage,"A. M. Jenkins",2003,HarperTempest,http://images.amazon.com/images/P/0064472558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064472558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064472558.01.LZZZZZZZ.jpg,5,0
0812543998,"The Pumpkin Rollers","Elmer Kelton",1997,"Forge Books",http://images.amazon.com/images/P/0812543998.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812543998.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812543998.01.LZZZZZZZ.jpg,5,0
0553280686,"The Blooded Stock (The Arizona Saga, Book 1)","J.P.S. Brown",1990,"Bantam Books",http://images.amazon.com/images/P/0553280686.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553280686.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553280686.01.LZZZZZZZ.jpg,5,0
0844257842,"Folklore, Myths, and Legends : A World Perspective","Donna Rosenberg",2001,Glencoe/McGraw-Hill,http://images.amazon.com/images/P/0844257842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0844257842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0844257842.01.LZZZZZZZ.jpg,5,0
0446405329,"An Excellent Mystery: The Eleventh Chronicle of Brother Cadfael","Ellis Peters",1997,"Warner Books",http://images.amazon.com/images/P/0446405329.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446405329.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446405329.01.LZZZZZZZ.jpg,5,0
0525939822,"Our Stolen Future: Are We Threatening Our Own Fertility, Intelligence, and Survival?-A Scientific Detective Story","Theo Colborn",1996,"Penguin USA",http://images.amazon.com/images/P/0525939822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525939822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525939822.01.LZZZZZZZ.jpg,5,0
3423202041,"Ran an den Mann. Sextips fĂ?ÂĽr Frauen","Dirk Ludigs",1999,Dtv,http://images.amazon.com/images/P/3423202041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423202041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423202041.01.LZZZZZZZ.jpg,5,0
0843939427,Seduced,"Catherine Lanigan",1996,"Leisure Books",http://images.amazon.com/images/P/0843939427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843939427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843939427.01.LZZZZZZZ.jpg,5,0
0451154967,"No Lesser Plea","Robert K. Tanenbaum",1994,"Signet Book",http://images.amazon.com/images/P/0451154967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451154967.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451154967.01.LZZZZZZZ.jpg,5,0
0691023697,"The Descent of Man, and Selection in Relation to Sex : (With a new introduction by J.T. Bonner and R.M. May)","Charles Darwin",1981,"Princeton University Press",http://images.amazon.com/images/P/0691023697.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0691023697.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0691023697.01.LZZZZZZZ.jpg,5,0
0735201889,"How to Say it to Teens","Richard Heyman",2001,"Prentice Hall Art",http://images.amazon.com/images/P/0735201889.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0735201889.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0735201889.01.LZZZZZZZ.jpg,5,0
1570425108,"Voices of the Civil War: Atlanta (Time Life Books)","Full Cast",1998,"Time Warner Audio Major",http://images.amazon.com/images/P/1570425108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570425108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570425108.01.LZZZZZZZ.jpg,5,0
0399126805,"The Adulteress","Philippa Carr",1982,"Putnam Pub Group",http://images.amazon.com/images/P/0399126805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399126805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399126805.01.LZZZZZZZ.jpg,5,0
0440225310,"No Good Deed (Sonora Blair Mysteries (Paperback))","Lynn S. Hightower",1998,"Dell Publishing Company",http://images.amazon.com/images/P/0440225310.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225310.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225310.01.LZZZZZZZ.jpg,5,0
0836250877,"A Little Sip Of Chicken Soup For The Soul : Inspiring Stories of Self-Affirmation (Chicken Soup for the Soul (Mini))","Health Communications",1997,"Andrews McMeel Publishing",http://images.amazon.com/images/P/0836250877.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836250877.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836250877.01.LZZZZZZZ.jpg,5,0
0671703048,"Pandora's Box","Elizabeth Gage",1990,"Simon &amp; Schuster",http://images.amazon.com/images/P/0671703048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671703048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671703048.01.LZZZZZZZ.jpg,5,0
0452271215,"Alice K.'s Guide to Life: One Woman's Quest for Survival, Sanity, and the Perfect New Shoes","Caroline Knapp",1994,"Plume Books",http://images.amazon.com/images/P/0452271215.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452271215.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452271215.01.LZZZZZZZ.jpg,5,0
0816636346,"A Promise and a Way of Life: White Antiracist Activism","Becky Thompson",2001,"University of Minnesota Press",http://images.amazon.com/images/P/0816636346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816636346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816636346.01.LZZZZZZZ.jpg,5,0
8401352053,Trovador,"Clara Pierre",2000,"Downtown Book Center",http://images.amazon.com/images/P/8401352053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401352053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401352053.01.LZZZZZZZ.jpg,5,0
1563893126,"Preacher: Until the End of the World (Preacher Series , Vol 2)","Garth Ennis",1997,"DC Comics",http://images.amazon.com/images/P/1563893126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563893126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563893126.01.LZZZZZZZ.jpg,5,0
9505116721,"Ensayo Sobre La Ceguera","Jose Saramago",2000,"Alfaguara Ediciones, S.A. (Spain)",http://images.amazon.com/images/P/9505116721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9505116721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9505116721.01.LZZZZZZZ.jpg,5,0
0395069629,"Island of the Blue Dolphins","Scott O'Dell",1960,"Houghton Mifflin",http://images.amazon.com/images/P/0395069629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395069629.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395069629.01.LZZZZZZZ.jpg,5,0
0446512117,"Mary Ellen's Best of Helpful Hints (Mary Ellen's Best of Helpful Hints)","Mary Ellen Higgenbotham",1980,"Warner Books",http://images.amazon.com/images/P/0446512117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446512117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446512117.01.LZZZZZZZ.jpg,5,0
0394579771,"A is for Alibi (Kinsey Millhone Mysteries (Audio))","SUE GRAFTON",1990,"Random House Audio",http://images.amazon.com/images/P/0394579771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394579771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394579771.01.LZZZZZZZ.jpg,5,0
0140165886,"Basic instinct: A novel","Richard Osborne",1992,"Penguin Books",http://images.amazon.com/images/P/0140165886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140165886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140165886.01.LZZZZZZZ.jpg,5,0
0879973447,"Secret Scorpio : Dray Prescott No. 15","Alan B. Akers",1977,"D A W Books, Incorporated",http://images.amazon.com/images/P/0879973447.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879973447.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879973447.01.LZZZZZZZ.jpg,5,0
0761535675,"Positive Discipline for Childcare Providers: A Practical Effective Plan for Every Preschool and Daycare Program (Positive Discipline)","Jane Nelsen",2002,"Prima Lifestyles",http://images.amazon.com/images/P/0761535675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761535675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761535675.01.LZZZZZZZ.jpg,5,0
0373027257,"Merringannee Bluff (Harlequin Romance No. 2725)","Kerry Allyne",1985,Harlequin,http://images.amazon.com/images/P/0373027257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373027257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373027257.01.LZZZZZZZ.jpg,5,0
0451208242,"Mad Maria's Daughter and the Genuine Article (Signet Regency Romance)","Patricia Rice",2003,"Signet Book",http://images.amazon.com/images/P/0451208242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208242.01.LZZZZZZZ.jpg,5,0
0515104205,"Midnight Lace","Elizabeth Kary",1990,"Jove Books",http://images.amazon.com/images/P/0515104205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515104205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515104205.01.LZZZZZZZ.jpg,5,0
1578155606,"Diane Mott Davidson: Dying for Chocolate, Catering to Nobody, the Last Suppers","Diane Mott Davidson",2003,"Media Books Audio Publishing",http://images.amazon.com/images/P/1578155606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1578155606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1578155606.01.LZZZZZZZ.jpg,5,0
0517554577,"Alice Birthday Book","Lewis Carroll",1984,"Random House Value Publishing",http://images.amazon.com/images/P/0517554577.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517554577.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517554577.01.LZZZZZZZ.jpg,5,0
0451192168,"Mind over Murder: A Cal &amp; Plato Marley Mystery (Cal &amp; Plato Marley Mystery)","Bill Pomidor",1998,"Signet Book",http://images.amazon.com/images/P/0451192168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451192168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451192168.01.LZZZZZZZ.jpg,5,0
0553576046,"Riley in the Morning","Sandra Brown",2001,"Bantam Books",http://images.amazon.com/images/P/0553576046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576046.01.LZZZZZZZ.jpg,5,0
0515076449,Albatross,"Evelyn Anthony",1984,"Jove Books",http://images.amazon.com/images/P/0515076449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515076449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515076449.01.LZZZZZZZ.jpg,5,0
0803710992,"One Yellow Lion: Fold-Out Fun With Numbers, Colors, Animals","Matthew Van Fleet",1992,"Dial Books",http://images.amazon.com/images/P/0803710992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803710992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803710992.01.LZZZZZZZ.jpg,5,0
0807067806,"Where Is Your Body?: And Other Essays on Race Gender and the Law","Mari J. Matsuda",1996,"Beacon Press",http://images.amazon.com/images/P/0807067806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0807067806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0807067806.01.LZZZZZZZ.jpg,5,0
0887941249,"The Scales of Justice","George Jonas",1983,"Nelson Canada",http://images.amazon.com/images/P/0887941249.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887941249.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887941249.01.LZZZZZZZ.jpg,5,0
0451410521,"Spellbound Summer","Janet Lynnford",2002,"Signet Book",http://images.amazon.com/images/P/0451410521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451410521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451410521.01.LZZZZZZZ.jpg,5,0
3478084660,"Psychologie fĂ?ÂĽr jedermann.","Pierre Daco",2000,MVG,http://images.amazon.com/images/P/3478084660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3478084660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3478084660.01.LZZZZZZZ.jpg,5,0
3517077151,"Praxisbuch fĂ?ÂĽr den Kaufmann.","Joachim Breu",1998,SĂ?ÂĽdwest-Verlag,http://images.amazon.com/images/P/3517077151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3517077151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3517077151.01.LZZZZZZZ.jpg,5,0
0674007913,"To Be the Poet (The William E. Massey, Sr. Lectures in the History of American Civilization)","Maxine Hong Kingston",2002,"Harvard University Press",http://images.amazon.com/images/P/0674007913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0674007913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0674007913.01.LZZZZZZZ.jpg,5,0
0345452372,"The Edge of Doom","AMANDA CROSS",2003,Fawcett,http://images.amazon.com/images/P/0345452372.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345452372.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345452372.01.LZZZZZZZ.jpg,5,0
0307023133,"My Buddy","Golden Books",1986,"Golden Books",http://images.amazon.com/images/P/0307023133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307023133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307023133.01.LZZZZZZZ.jpg,5,0
0373805152,"Web of Darkness","Helen Brooks",2002,Harlequin,http://images.amazon.com/images/P/0373805152.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373805152.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373805152.01.LZZZZZZZ.jpg,5,0
0151314691,"Flight of the Avenger: George Bush at War","Joe Hyams",1991,Harcourt,http://images.amazon.com/images/P/0151314691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151314691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151314691.01.LZZZZZZZ.jpg,5,0
0517705699,"Callings: Finding and Following the Authentic Life","Gregg Levoy",1997,Harmony,http://images.amazon.com/images/P/0517705699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517705699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517705699.01.LZZZZZZZ.jpg,5,0
0062506129,"Writing for Your Life: A Guide and Companion to the Inner Worlds","Deena Metzger",1992,HarperSanFrancisco,http://images.amazon.com/images/P/0062506129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062506129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062506129.01.LZZZZZZZ.jpg,5,0
1552790037,"Too Late for Tomorrow (Historical Romance)","Diana Lee Johnson",1999,"Picasso Publications",http://images.amazon.com/images/P/1552790037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1552790037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1552790037.01.LZZZZZZZ.jpg,5,0
1872357083,"Ogi: A History of the Japanese Fan","Julia Hutt",1992,"Art Media Resources, Ltd.",http://images.amazon.com/images/P/1872357083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1872357083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1872357083.01.LZZZZZZZ.jpg,5,0
0821759647,"This Time Forever","Constance O'Day-Flannery",1998,"Zebra Books",http://images.amazon.com/images/P/0821759647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821759647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821759647.01.LZZZZZZZ.jpg,5,0
0821761552,"The Dark Stranger (A Zebra Regency Romance)","Isabelle Patrick",1999,"Zebra Books",http://images.amazon.com/images/P/0821761552.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821761552.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821761552.01.LZZZZZZZ.jpg,5,0
1561002690,"Where the Heart Is","Billie Letts",1995,"Brilliance Audio",http://images.amazon.com/images/P/1561002690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561002690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561002690.01.LZZZZZZZ.jpg,5,0
0375403256,"Thunder from the East: Portrait of a Rising Asia","Nicholas D. Kristof",2000,"Alfred A. Knopf",http://images.amazon.com/images/P/0375403256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375403256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375403256.01.LZZZZZZZ.jpg,5,0
0060612517,"Rachel Weeping: The Case Against Abortion","James Tunstead Burtchaell",1984,Harpercollins,http://images.amazon.com/images/P/0060612517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060612517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060612517.01.LZZZZZZZ.jpg,5,0
0773757309,"Time to Change: Essays","David Suzuki",1995,Stoddart,http://images.amazon.com/images/P/0773757309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0773757309.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0773757309.01.LZZZZZZZ.jpg,5,0
0553284789,"F Is for Fugitive (Kinsey Millhone Mysteries (Paperback))","Sue Grafton",1990,Bantam,http://images.amazon.com/images/P/0553284789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553284789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553284789.01.LZZZZZZZ.jpg,5,0
0451186834,Nightland,"Louis Owens",1997,"Signet Book",http://images.amazon.com/images/P/0451186834.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451186834.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451186834.01.LZZZZZZZ.jpg,5,0
0395613027,"Sundiata: Lion King of Mali","David Wisniewski",1992,"Clarion Books",http://images.amazon.com/images/P/0395613027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395613027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395613027.01.LZZZZZZZ.jpg,5,0
3596130743,"Der Abschiedsstein.","Tad Williams",2000,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/3596130743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596130743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596130743.01.LZZZZZZZ.jpg,5,0
0962695904,"Settings: From Our Past to Your Presentation","Junior League of Philadelphia",1990,"Wimmer Cookbooks",http://images.amazon.com/images/P/0962695904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0962695904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0962695904.01.LZZZZZZZ.jpg,5,0
2266062271,"La route d'Omaha","Robert Ludlum",1994,Pocket,http://images.amazon.com/images/P/2266062271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2266062271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2266062271.01.LZZZZZZZ.jpg,5,0
0394577086,"James Baldwin: A Biography","David Leeming",1994,"Random House Inc",http://images.amazon.com/images/P/0394577086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394577086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394577086.01.LZZZZZZZ.jpg,5,0
1570034893,"Witness to the Truth: John H. Scott's Struggle for Human Rights in Louisiana","John Henry Scott",2003,"University of South Carolina Press",http://images.amazon.com/images/P/1570034893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570034893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570034893.01.LZZZZZZZ.jpg,5,0
0307010619,"Walt Disney's Bambi (A Little golden book)",Golden,1984,"Golden Books",http://images.amazon.com/images/P/0307010619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307010619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307010619.01.LZZZZZZZ.jpg,5,0
3423205881,"Die Runenmeisterin.","Claudia GroĂ?Â?",2003,Dtv,http://images.amazon.com/images/P/3423205881.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423205881.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423205881.01.LZZZZZZZ.jpg,5,0
0534560709,"Communication in Our Lives","Julia T. Wood",1999,"Thomson Learning",http://images.amazon.com/images/P/0534560709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0534560709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0534560709.01.LZZZZZZZ.jpg,5,0
0670031208,"Shepherds Abiding","Jan Karon",2003,"Viking Books",http://images.amazon.com/images/P/0670031208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670031208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670031208.01.LZZZZZZZ.jpg,5,0
0380773554,"Prince of Dreams","Lisa Kleypas",1995,Avon,http://images.amazon.com/images/P/0380773554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380773554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380773554.01.LZZZZZZZ.jpg,5,0
0895298120,"Ginkgo: A Practical Guide","Georges Halpern",1997,"Avery Publishing Group",http://images.amazon.com/images/P/0895298120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895298120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895298120.01.LZZZZZZZ.jpg,5,0
0915746417,"Shenandoah Secrets","Carolyn Reeder",1991,"Potomac Appalachian Trail Club",http://images.amazon.com/images/P/0915746417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915746417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915746417.01.LZZZZZZZ.jpg,5,0
0552994901,"The Empress of the Seven Oceans","Fiona Cooper",1992,"Black Swan",http://images.amazon.com/images/P/0552994901.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552994901.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552994901.01.LZZZZZZZ.jpg,5,0
1571742751,"The Legend of Wingz","Timothy Green",2001,"Hampton Roads Publishing Company",http://images.amazon.com/images/P/1571742751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1571742751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1571742751.01.LZZZZZZZ.jpg,5,0
0679777504,"Oscar and Lucinda","Peter Carey",1997,"Vintage Books USA",http://images.amazon.com/images/P/0679777504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679777504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679777504.01.LZZZZZZZ.jpg,5,0
0671575554,"Alien Voices Presents:  Journey to the Center of the Earth","Jules Verne",1997,"Simon &amp; Schuster Audio",http://images.amazon.com/images/P/0671575554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671575554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671575554.01.LZZZZZZZ.jpg,5,0
0060173424,"Plain Seeing: A Novel","Sandra Scofield",1997,"HarperCollins Publishers",http://images.amazon.com/images/P/0060173424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060173424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060173424.01.LZZZZZZZ.jpg,5,0
0609803638,"The How to Quit Smoking and Not Gain Weight Cookbook","Mary Donkersloot",1999,"Three Rivers Press (CA)",http://images.amazon.com/images/P/0609803638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609803638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609803638.01.LZZZZZZZ.jpg,5,0
0688086640,"Oh Say Can You See: Unexpected Anecdotes About American History","John Whitcomb",1988,Quill,http://images.amazon.com/images/P/0688086640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688086640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688086640.01.LZZZZZZZ.jpg,5,0
1882723406,"Christlike Parenting: Taking the Pain Out of Parenting","Glenn Latham",1999,"Gold Leaf Press (WA)",http://images.amazon.com/images/P/1882723406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1882723406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1882723406.01.LZZZZZZZ.jpg,5,0
0688033407,"The crimson chalice","Victor Canning",1978,Morrow,http://images.amazon.com/images/P/0688033407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688033407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688033407.01.LZZZZZZZ.jpg,5,0
1570426910,"The Drowning People","Richard Mason",1999,"Time Warner Audio Major",http://images.amazon.com/images/P/1570426910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570426910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570426910.01.LZZZZZZZ.jpg,5,0
1594141118,"Little Girl Lost (Five Star First Edition Mystery)","Richard Aleas",2004,"Five Star (ME)",http://images.amazon.com/images/P/1594141118.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1594141118.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1594141118.01.LZZZZZZZ.jpg,5,0
0890819181,"My Very Own Bible (A Harvest Children's Bible)","Betty Fletcher",1991,"Harvest House Pub",http://images.amazon.com/images/P/0890819181.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890819181.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890819181.01.LZZZZZZZ.jpg,5,0
0380820064,"And Then He Kissed Me (Avon Romance)","Patti Berg",2003,Avon,http://images.amazon.com/images/P/0380820064.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380820064.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380820064.01.LZZZZZZZ.jpg,5,0
0140714588,"The Life of King Henry the Fifth (Pelican Shakespeare)","William Shakespeare",1999,"Penguin Books",http://images.amazon.com/images/P/0140714588.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140714588.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140714588.01.LZZZZZZZ.jpg,5,0
0316293504,"Biochemistry (The Little, Brown medical review series)","Paul Jay Friedman",1977,"Little, Brown",http://images.amazon.com/images/P/0316293504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316293504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316293504.01.LZZZZZZZ.jpg,5,0
0921820232,"Meeting the Whales: The Equinox Guide to Giants of the Deep","Erich Hoyt",2000,"Firefly Books Ltd",http://images.amazon.com/images/P/0921820232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0921820232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0921820232.01.LZZZZZZZ.jpg,5,0
1575668211,"Cold Day in July","Stella Cameron",2002,"Dafina Books",http://images.amazon.com/images/P/1575668211.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575668211.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575668211.01.LZZZZZZZ.jpg,5,0
1565121953,"Lunch at the Piccadilly: A Novel","Clyde Edgerton",2003,"Algonquin Books of Chapel Hill",http://images.amazon.com/images/P/1565121953.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565121953.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565121953.01.LZZZZZZZ.jpg,5,0
